contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry
TSLA251114C00790000,2025-11-07 14:57:07+00:00,790.0,0.01,0.0,0.02,-0.01,-50.0,1.0,322,1.40625296875,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00800000,2025-11-07 19:18:45+00:00,800.0,0.01,0.0,0.02,0.0,0.0,145.0,638,1.4375028125,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00810000,2025-11-06 20:49:32+00:00,810.0,0.01,0.0,0.02,0.0,0.0,11.0,78,1.46875265625,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00820000,2025-11-07 14:30:03+00:00,820.0,0.02,0.0,0.02,0.01,100.0,1.0,38,1.484377578125,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00830000,2025-11-07 18:53:56+00:00,830.0,0.01,0.0,0.01,0.0,0.0,2365.0,60,1.4375028125,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00840000,2025-11-07 20:43:52+00:00,840.0,0.01,0.01,0.02,0.0,0.0,13422.0,41,1.5781271093749998,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00850000,2025-11-07 19:10:08+00:00,850.0,0.01,0.0,0.01,-0.01,-50.0,7958.0,1962,1.5000025,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00860000,2025-11-07 17:04:40+00:00,860.0,0.01,0.0,0.01,0.0,0.0,101.0,855,1.5000025,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00870000,2025-11-07 19:21:35+00:00,870.0,0.01,0.0,0.01,0.0,0.0,62.0,884,1.5312523437499999,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00880000,2025-11-07 19:43:28+00:00,880.0,0.01,0.0,0.01,0.0,0.0,41930.0,1845,1.5625021874999998,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00890000,2025-11-07 20:59:30+00:00,890.0,0.01,0.0,0.01,0.0,0.0,1414.0,62,1.5625021874999998,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00900000,2025-11-07 19:36:55+00:00,900.0,0.01,0.0,0.01,0.0,0.0,12.0,48,1.5937520312499998,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00910000,2025-11-03 20:40:03+00:00,910.0,0.01,0.0,0.01,0.0,0.0,42.0,239,1.625001875,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00920000,2025-10-30 13:53:29+00:00,920.0,0.01,0.0,0.01,0.0,0.0,10.0,28,1.625001875,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00930000,2025-10-27 15:45:10+00:00,930.0,0.01,0.0,0.01,0.0,0.0,3.0,17,1.6875015625,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114C00940000,2025-11-07 17:55:21+00:00,940.0,0.01,0.0,0.01,0.0,0.0,3.0,782,1.6875015625,False,REGULAR,USD,call,TSLA,2025-11-14
TSLA251114P00150000,2025-11-07 20:57:46+00:00,150.0,0.01,0.01,0.02,-0.01,-50.0,30054.0,2924,2.56250359375,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00160000,2025-11-07 20:20:46+00:00,160.0,0.02,0.01,0.02,-0.02,-50.0,9179.0,1152,2.4062539843749997,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00170000,2025-11-07 20:48:40+00:00,170.0,0.01,0.01,0.03,-0.04,-79.99999,3082.0,549,2.3125042187499996,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00180000,2025-11-07 20:48:52+00:00,180.0,0.03,0.02,0.03,-0.04,-57.142853,321.0,1338,2.2187544531249994,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00190000,2025-11-07 20:53:43+00:00,190.0,0.05,0.04,0.05,-0.02,-28.571426,145.0,1257,2.2031294921874993,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00200000,2025-11-07 20:59:30+00:00,200.0,0.05,0.05,0.06,-0.05,-50.0,3726.0,2007,2.1093797265624996,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00210000,2025-11-07 20:49:48+00:00,210.0,0.06,0.06,0.07,-0.06,-50.0,3486.0,1303,2.0156299609375,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00220000,2025-11-07 20:59:09+00:00,220.0,0.07,0.07,0.09,-0.089999996,-56.25,47860.0,2417,1.93359408203125,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00230000,2025-11-07 20:58:48+00:00,230.0,0.09,0.07,0.09,-0.08,-47.058823,20645.0,3858,1.8125009374999999,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00240000,2025-11-07 20:57:46+00:00,240.0,0.1,0.08,0.1,-0.12,-54.545456,5573.0,12632,1.71875140625,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00250000,2025-11-07 20:54:30+00:00,250.0,0.1,0.1,0.12,-0.16,-61.538464,28023.0,24686,1.640626796875,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00255000,2025-11-07 20:53:33+00:00,255.0,0.12,0.1,0.12,-0.16,-57.142853,3638.0,5371,1.5859395703124997,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00260000,2025-11-07 20:55:51+00:00,260.0,0.13,0.11,0.13,-0.16,-55.172413,1059.0,2402,1.5468772656249998,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00265000,2025-11-07 20:59:56+00:00,265.0,0.12,0.12,0.15,-0.19999999,-62.5,759.0,2283,1.5136743066406249,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00270000,2025-11-07 20:58:28+00:00,270.0,0.12,0.12,0.14,-0.22999999,-65.71428,1533.0,1247,1.453127734375,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00275000,2025-11-07 20:45:21+00:00,275.0,0.13,0.12,0.15,-0.24000001,-64.86487,988.0,3141,1.40625296875,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00280000,2025-11-07 20:45:50+00:00,280.0,0.14,0.13,0.15,-0.24999999,-64.10256,1698.0,2770,1.361331318359375,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00285000,2025-11-07 20:58:17+00:00,285.0,0.14,0.14,0.16,-0.26999998,-65.85365,1835.0,1230,1.3203158984374999,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00290000,2025-11-07 20:58:17+00:00,290.0,0.15,0.14,0.17,-0.29999998,-66.666664,1818.0,1727,1.2753942480468747,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00295000,2025-11-07 20:56:38+00:00,295.0,0.16,0.15,0.17,-0.32,-66.66667,1424.0,2888,1.228519482421875,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00300000,2025-11-07 20:59:31+00:00,300.0,0.17,0.16,0.2,-0.32999998,-66.0,3652.0,3967,1.197269638671875,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00305000,2025-11-07 20:56:52+00:00,305.0,0.19,0.17,0.2,-0.36,-65.45455,573.0,837,1.15234798828125,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00310000,2025-11-07 20:56:31+00:00,310.0,0.2,0.18,0.22,-0.36,-64.28572,782.0,1961,1.11328568359375,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00315000,2025-11-07 20:54:34+00:00,315.0,0.22,0.2,0.22,-0.4,-64.51613,753.0,1656,1.0722702636718753,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00320000,2025-11-07 20:59:23+00:00,320.0,0.22,0.21,0.23,-0.44000003,-66.66667,1070.0,1758,1.0302782861328126,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00325000,2025-11-07 20:59:42+00:00,325.0,0.23,0.23,0.25,-0.45999998,-66.666664,16566.0,1335,0.9941406835937501,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00330000,2025-11-07 20:58:23+00:00,330.0,0.26,0.25,0.27,-0.49,-65.333336,1343.0,2587,0.9570316796874999,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00335000,2025-11-07 20:58:53+00:00,335.0,0.28,0.27,0.29,-0.49999997,-64.10256,630.0,2482,0.9179695703125,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00337500,2025-11-07 20:59:21+00:00,337.5,0.3,0.29,0.31,-0.53999996,-64.28571,286.0,144,0.903321279296875,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00340000,2025-11-07 20:59:34+00:00,340.0,0.31,0.31,0.33,-0.56,-64.36782,1322.0,1612,0.8876964355468748,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00342500,2025-11-07 20:43:54+00:00,342.5,0.37,0.32,0.34,-0.49,-56.97674,1369.0,204,0.868165380859375,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00345000,2025-11-07 20:59:56+00:00,345.0,0.34,0.34,0.36,-0.63,-64.94845,378.0,765,0.851563984375,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00347500,2025-11-07 20:54:31+00:00,347.5,0.39,0.36,0.38,-0.61,-61.0,358.0,247,0.8349625878906248,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00350000,2025-11-07 20:59:22+00:00,350.0,0.4,0.38,0.4,-0.65999997,-62.26415,5520.0,3536,0.8173846386718748,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00352500,2025-11-07 20:58:32+00:00,352.5,0.42,0.41,0.43,-0.68000007,-61.818188,621.0,306,0.8027363476562499,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00355000,2025-11-07 20:55:38+00:00,355.0,0.45,0.44,0.46,-0.71,-61.206894,937.0,910,0.7875997802734375,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00357500,2025-11-07 20:59:25+00:00,357.5,0.49,0.47,0.49,-0.73,-59.836067,757.0,448,0.77148666015625,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00360000,2025-11-07 20:59:07+00:00,360.0,0.52,0.51,0.53,-0.78,-60.000004,2808.0,1622,0.7573266455078126,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00362500,2025-11-07 20:58:07+00:00,362.5,0.58,0.56,0.57,-0.77000004,-57.037037,524.0,467,0.7436549072265625,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00365000,2025-11-07 20:59:18+00:00,365.0,0.62,0.61,0.63,-0.83000004,-57.24138,2135.0,2727,0.7309597216796875,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00367500,2025-11-07 20:58:43+00:00,367.5,0.67,0.67,0.69,-0.84999996,-55.921055,642.0,388,0.7182645361328125,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00370000,2025-11-07 20:59:22+00:00,370.0,0.77,0.74,0.76,-0.89,-53.614456,4257.0,1824,0.7065459033203125,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00372500,2025-11-07 20:57:07+00:00,372.5,0.9,0.83,0.85,-0.87,-49.152546,4888.0,261,0.6965362377929689,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00375000,2025-11-07 20:59:26+00:00,375.0,0.95,0.93,0.95,-0.95,-50.0,6650.0,1343,0.6865265722656251,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00377500,2025-11-07 20:59:54+00:00,377.5,1.05,1.04,1.07,-0.82000005,-43.85027,1420.0,372,0.6772493212890626,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00380000,2025-11-07 20:59:57+00:00,380.0,1.18,1.18,1.2,-1.0000001,-45.871563,7403.0,2945,0.6684603466796877,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00382500,2025-11-07 20:59:59+00:00,382.5,1.34,1.34,1.36,-1.0099999,-42.978718,2032.0,922,0.6608920629882813,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00385000,2025-11-07 20:59:53+00:00,385.0,1.5,1.51,1.54,-1.05,-41.176468,3176.0,1411,0.6528355029296876,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00387500,2025-11-07 20:57:06+00:00,387.5,1.71,1.72,1.75,-1.04,-37.81818,963.0,254,0.6462437719726561,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00390000,2025-11-07 20:59:56+00:00,390.0,1.97,1.95,1.99,-0.99,-33.445946,6446.0,2904,0.6394079028320312,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00392500,2025-11-07 20:58:20+00:00,392.5,2.23,2.22,2.26,-0.96000004,-30.094046,827.0,694,0.6331823791503908,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00395000,2025-11-07 20:59:49+00:00,395.0,2.54,2.52,2.56,-0.93000007,-26.801153,3901.0,1287,0.6267127172851563,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00397500,2025-11-07 20:58:54+00:00,397.5,2.87,2.86,2.91,-0.83000016,-22.432436,1814.0,548,0.6210975390625001,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00400000,2025-11-07 20:59:54+00:00,400.0,3.27,3.25,3.3,-0.8299999,-20.2439,22310.0,8964,0.6158485681152344,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00402500,2025-11-07 20:59:50+00:00,402.5,3.66,3.65,3.75,-0.78,-17.567566,2403.0,492,0.6099892517089844,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00405000,2025-11-07 20:59:55+00:00,405.0,4.2,4.15,4.25,-0.5800004,-12.1339,4234.0,1364,0.6059609716796877,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00407500,2025-11-07 20:59:55+00:00,407.5,4.73,4.7,4.8,-0.52,-9.904761,1404.0,335,0.6016885534667971,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00410000,2025-11-07 20:59:52+00:00,410.0,5.35,5.3,5.4,-0.28999996,-5.1418433,10061.0,2864,0.5970499279785157,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00412500,2025-11-07 20:59:26+00:00,412.5,6.01,5.95,6.05,-0.13999987,-2.2764206,2136.0,485,0.591923026123047,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00415000,2025-11-07 20:59:40+00:00,415.0,6.71,6.7,6.8,-0.03999996,-0.59259206,8687.0,1772,0.5888102642822266,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00417500,2025-11-07 20:59:57+00:00,417.5,7.55,7.55,7.7,0.35000038,4.8611164,2476.0,524,0.5885050915527343,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00420000,2025-11-07 20:59:54+00:00,420.0,8.5,8.45,8.6,0.5,6.25,22749.0,5829,0.5857585369873046,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00422500,2025-11-07 20:59:49+00:00,422.5,9.4,9.45,9.55,0.7599993,8.796288,4253.0,1406,0.5831340515136718,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00425000,2025-11-07 20:59:55+00:00,425.0,10.65,10.55,10.7,1.3199997,14.147907,16614.0,2654,0.5839275006103515,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00427500,2025-11-07 20:59:59+00:00,427.5,11.75,11.75,11.85,1.6000004,15.763551,10254.0,983,0.5834392242431641,False,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00430000,2025-11-07 20:59:53+00:00,430.0,13.0,13.0,13.15,2.0,18.181818,23088.0,4676,0.5839885351562499,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00432500,2025-11-07 20:59:48+00:00,432.5,14.3,14.35,14.5,2.3900003,20.067173,6495.0,870,0.5844157769775391,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00435000,2025-11-07 20:59:56+00:00,435.0,15.7,15.75,15.9,2.7799997,21.517025,8738.0,3512,0.5836223278808592,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00437500,2025-11-07 20:58:58+00:00,437.5,17.3,17.25,17.4,3.459999,24.999992,4067.0,997,0.5839885351562499,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00440000,2025-11-07 20:59:50+00:00,440.0,18.89,18.85,19.0,3.8199997,25.348372,26419.0,4966,0.5856975024414062,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00442500,2025-11-07 20:59:32+00:00,442.5,20.45,20.5,20.7,4.200001,25.846159,2111.0,1047,0.5875895733642578,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00445000,2025-11-07 20:59:27+00:00,445.0,22.19,22.2,22.45,4.84,27.896255,2766.0,1911,0.5887492297363282,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00447500,2025-11-07 20:59:51+00:00,447.5,23.99,24.0,24.25,5.24,27.946667,1532.0,1073,0.5904581970214844,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00450000,2025-11-07 20:59:48+00:00,450.0,25.89,25.9,26.15,5.74,28.486353,7296.0,2640,0.5943644079589845,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00452500,2025-11-07 20:57:32+00:00,452.5,28.04,27.8,28.0,6.4900017,30.116018,720.0,1075,0.5938761315917969,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00455000,2025-11-07 20:59:06+00:00,455.0,29.94,29.8,30.0,6.92,30.060816,785.0,2306,0.5974161352539062,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00457500,2025-11-07 20:56:57+00:00,457.5,32.25,31.8,32.05,7.700001,31.364567,501.0,726,0.5996133789062501,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00460000,2025-11-07 20:59:44+00:00,460.0,33.8,33.9,34.1,7.799999,29.999998,3013.0,2004,0.6020547607421877,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00462500,2025-11-07 20:56:07+00:00,462.5,36.02,35.8,36.25,8.02,28.64286,133.0,513,0.5982706188964844,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00465000,2025-11-07 20:53:11+00:00,465.0,38.17,38.0,38.5,8.689999,29.477608,495.0,1350,0.6057168334960938,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00467500,2025-11-07 20:58:25+00:00,467.5,40.0,40.15,42.1,9.549999,31.362885,123.0,650,0.6596713720703126,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00470000,2025-11-07 20:55:02+00:00,470.0,42.44,42.45,42.9,9.399998,28.450356,4411.0,961,0.6118202880859377,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00472500,2025-11-07 20:24:38+00:00,472.5,43.1,44.7,46.05,8.169998,23.389631,220.0,306,0.6533237792968751,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00475000,2025-11-07 20:59:55+00:00,475.0,47.35,46.95,48.9,10.649998,29.019066,151.0,403,0.681887946777344,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00477500,2025-11-07 18:33:09+00:00,477.5,49.2,49.25,49.8,11.02,28.863281,21.0,103,0.6218299536132813,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00480000,2025-11-07 20:22:32+00:00,480.0,52.0,50.0,53.6,11.919998,29.740513,132.0,273,0.6191444335937502,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00482500,2025-11-07 20:25:31+00:00,482.5,51.83,51.65,56.0,12.370003,31.348207,45.0,78,0.5786174951171875,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00485000,2025-11-07 20:20:07+00:00,485.0,52.37,56.1,58.35,6.869999,15.098898,129.0,156,0.70898728515625,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00487500,2025-11-06 19:03:16+00:00,487.5,46.25,57.05,60.75,0.0,0.0,88.0,41,0.6291540991210938,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00490000,2025-11-07 20:26:22+00:00,490.0,59.6,59.45,63.1,10.619999,21.682318,141.0,329,0.6293982373046876,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00492500,2025-11-07 19:01:59+00:00,492.5,59.0,61.8,65.5,8.5,16.831682,25.0,104,0.6267127172851563,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00495000,2025-11-07 20:15:13+00:00,495.0,59.8,64.25,67.95,2.7999992,4.9122796,28.0,78,0.6357458300781251,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00497500,2025-11-06 20:17:33+00:00,497.5,54.25,66.65,70.45,0.0,0.0,71.0,24,0.6435582519531251,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00500000,2025-11-07 20:21:03+00:00,500.0,68.0,69.1,72.9,11.0,19.298244,61.0,439,0.65039412109375,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00502500,2025-11-07 14:39:02+00:00,502.5,77.85,71.5,75.8,33.05,73.77232,2.0,3,0.6987334814453126,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00505000,2025-11-07 17:51:45+00:00,505.0,79.69,73.95,77.65,24.140003,43.456352,1.0,17,0.631839619140625,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00510000,2025-11-07 15:09:07+00:00,510.0,80.85,78.9,82.7,15.5,23.71844,6.0,14,0.6630893066406252,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00512500,2025-11-03 20:54:10+00:00,512.5,49.15,81.3,85.1,0.0,0.0,8.0,51,0.6425816992187501,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00515000,2025-11-07 20:40:12+00:00,515.0,82.95,83.8,87.65,3.5499954,4.471027,23.0,22,0.6679720703125002,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00520000,2025-11-05 20:37:05+00:00,520.0,91.43,88.75,92.6,29.439999,47.491528,2.0,12,0.6757844921875001,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00525000,2025-11-07 20:21:53+00:00,525.0,91.72,93.7,98.0,23.89,35.2204,1.0,29,0.772463212890625,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00530000,2025-11-06 19:04:14+00:00,530.0,83.55,98.7,102.4,0.0,0.0,12.0,21,0.64648791015625,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00535000,2025-11-03 15:47:11+00:00,535.0,66.4,103.65,107.9,0.0,0.0,10.0,1,0.804689453125,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00540000,2025-10-30 16:49:49+00:00,540.0,95.0,108.65,112.5,0.0,0.0,1.0,3,0.72070591796875,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00545000,2025-11-06 15:25:45+00:00,545.0,90.2,113.65,117.5,0.0,0.0,1.0,1,0.7460962890625,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00550000,2025-11-07 20:23:08+00:00,550.0,117.0,118.3,122.25,14.199997,13.813226,158.0,397,1.2094766088867184,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00555000,2025-11-05 15:47:38+00:00,555.0,124.48,123.3,127.6,14.360001,13.04032,3.0,3,1.2919957275390623,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00560000,2025-11-05 19:43:06+00:00,560.0,97.45,128.3,132.5,0.0,0.0,5.0,20,1.3122592980957029,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00565000,2025-11-05 19:43:06+00:00,565.0,102.3,133.2,137.5,0.0,0.0,15.0,15,1.3457063964843747,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00570000,2025-11-07 18:13:07+00:00,570.0,141.76,137.95,142.9,36.759995,35.009518,1.0,6,1.4328641638183592,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00575000,2025-10-30 13:30:23+00:00,575.0,125.0,142.95,147.9,0.0,0.0,,0,1.4658229833984375,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00580000,2025-10-17 15:19:26+00:00,580.0,149.0,148.4,152.45,0.0,0.0,2.0,1,1.4350614184570314,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00585000,2025-11-04 14:30:40+00:00,585.0,133.0,153.4,157.7,0.0,0.0,1.0,1,0.9062509375,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00590000,2025-11-06 17:21:17+00:00,590.0,150.45,158.3,162.9,0.0,0.0,4.0,4,0.98437515625,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00605000,2025-10-29 18:37:40+00:00,605.0,149.5,173.3,177.6,0.0,0.0,,0,1.6110859289550783,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00610000,2025-10-29 18:20:44+00:00,610.0,149.9,178.3,182.6,0.0,0.0,,0,1.640626796875,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00700000,2025-10-28 17:45:39+00:00,700.0,236.9,268.05,272.4,0.0,0.0,,0,2.081059484863281,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00810000,2025-10-28 19:52:37+00:00,810.0,347.55,378.05,382.4,0.0,0.0,,0,2.5551793933105467,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251114P00820000,2025-10-28 19:52:37+00:00,820.0,357.57,388.05,392.9,0.0,0.0,,0,2.696780601806641,True,REGULAR,USD,put,TSLA,2025-11-14
TSLA251121C00100000,2025-11-07 19:32:54+00:00,100.0,333.08,327.95,332.3,-15.920013,-4.5616083,282.0,1819,3.481446608886719,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00105000,2025-11-06 17:20:23+00:00,105.0,335.87,322.95,326.5,0.0,0.0,10.0,58,2.9433620166015624,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00110000,2025-08-29 13:41:52+00:00,110.0,238.18,328.0,332.65,0.0,0.0,6.0,34,5.770022318725586,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00115000,2025-10-28 14:27:06+00:00,115.0,349.5,313.75,316.55,0.0,0.0,3.0,44,3.175783310546875,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00120000,2025-11-07 17:54:36+00:00,120.0,310.05,308.0,311.5,-18.100006,-5.515772,4.0,36,2.707034482421875,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00125000,2025-10-28 15:25:38+00:00,125.0,309.75,302.35,306.5,-30.25,-8.8970585,1.0,24,3.5742198144531248,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00130000,2025-11-07 15:12:02+00:00,130.0,302.94,298.8,301.5,-10.829987,-3.4515686,1.0,41,2.891604333496094,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00135000,2025-11-06 15:20:33+00:00,135.0,318.05,293.8,296.55,0.0,0.0,1.0,55,2.82031544921875,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00140000,2025-11-07 15:12:02+00:00,140.0,293.04,288.0,291.6,-21.380005,-6.799823,1.0,53,2.4492226269531248,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00145000,2025-10-06 15:31:16+00:00,145.0,302.63,283.05,286.55,0.0,0.0,1.0,20,2.376957182617187,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00150000,2025-11-07 14:55:06+00:00,150.0,279.57,278.05,281.65,-14.709991,-4.9986377,14.0,124,2.3535197412109365,True,REGULAR,USD,call,TSLA,2025-11-21
TSLA251121C00155000,2025-10-28 19:19:28+00:00,155.0,271.77,273.85,276.6,-34.890015,-11.377426,1.0,68,2.528323991699218,True,REGULAR,USD,call,TSLA,2025-11-21
